Lat,Lon,inches
39.9518,-77.5884,0.21
39.9344,-77.5448,0.21
39.917,-77.5012,0.24
39.8996,-77.4576,0.22
39.8822,-77.4141,0.24
39.8647,-77.3706,0.28
39.8472,-77.3271,0.33
39.8297,-77.2837,0.34
39.8122,-77.2403,0.31
39.7947,-77.197,0.3
39.7771,-77.1536,0.3
39.7595,-77.1104,0.31
39.7419,-77.0671,0.29
39.7243,-77.0239,0.28
39.7066,-76.9807,0.29
39.6889,-76.9376,0.3
39.6712,-76.8945,0.31
39.6535,-76.8514,0.32
39.6357,-76.8083,0.33
39.618,-76.7653,0.36
39.6002,-76.7224,0.36
39.5824,-76.6794,0.37
39.5645,-76.6365,0.38
39.5467,-76.5937,0.4
39.5288,-76.5508,0.43
39.5109,-76.508,0.43
39.4929,-76.4653,0.41
39.475,-76.4225,0.4
39.457,-76.3798,0.36
39.439,-76.3372,0.35
39.421,-76.2946,0.3
39.403,-76.252,0.26
39.3849,-76.2094,0.29
39.3669,-76.1669,0.32
39.3488,-76.1244,0.36
39.3306,-76.0819,0.38
39.3125,-76.0395,0.4
39.2943,-75.9971,0.43
39.2761,-75.9548,0.46
39.2579,-75.9125,0.49
39.2397,-75.8702,0.49
39.2214,-75.828,0.51
39.2032,-75.7858,0.53
39.1849,-75.7436,0.58
39.1666,-75.7014,0.67
39.1482,-75.6593,0.79
39.1299,-75.6173,0.91
39.1115,-75.5752,0.97
39.0931,-75.5332,0.95
39.0747,-75.4913,0.95
39.0562,-75.4493,0.88
39.0378,-75.4074,1.15
39.0193,-75.3656,1.13
39.0008,-75.3238,1.18
38.9823,-75.282,1.18
38.9637,-75.2402,1.22
38.9451,-75.1985,1.25
38.9266,-75.1568,1.53
38.908,-75.1151,1.54
38.8893,-75.0735,1.74
38.8707,-75.0319,1.69
38.852,-74.9904,1.68
38.8333,-74.9489,1.67
42.5585,-124.5748,0.72
42.5714,-124.5255,0.7
42.5842,-124.4763,0.69
42.597,-124.427,0.71
42.6098,-124.3777,1.02
42.6226,-124.3283,1.17
42.6353,-124.2789,1.25
42.648,-124.2295,1.32
42.6607,-124.1801,1.44
42.6733,-124.1306,1.16
42.6859,-124.0811,0.85
42.6985,-124.0316,0.85
42.711,-123.982,0.85
42.7236,-123.9324,0.85
42.736,-123.8828,0.83
42.7485,-123.8332,0.7
42.7609,-123.7835,0.57
42.7733,-123.7338,0.51
42.7857,-123.6841,0.48
42.798,-123.6343,0.44
42.8103,-123.5845,0.42
42.8226,-123.5347,0.42
42.8348,-123.4848,0.42
42.847,-123.4349,0.41
42.8592,-123.385,0.42
42.8713,-123.3351,0.38
42.8835,-123.2851,0.35
42.8956,-123.2351,0.34
42.9076,-123.1851,0.34
42.9196,-123.1351,0.34
42.9316,-123.085,0.32
42.9436,-123.0349,0.32
42.9555,-122.9847,0.33
42.9674,-122.9346,0.32
42.9793,-122.8844,0.31
42.9911,-122.8341,0.31
43.0029,-122.7839,0.32
43.0147,-122.7336,0.3
43.0265,-122.6833,0.3
43.0382,-122.633,0.35
43.0498,-122.5826,0.43
43.0615,-122.5322,0.45
43.0731,-122.4818,0.48
43.0847,-122.4313,0.47
43.0963,-122.3809,0.44
43.1078,-122.3303,0.41
43.1193,-122.2798,0.42
43.1307,-122.2293,0.41
43.1422,-122.1787,0.38
43.1536,-122.128,0.39
43.1649,-122.0774,0.43
43.1763,-122.0267,0.45
43.1876,-121.976,0.34
43.1988,-121.9253,0.34
43.2101,-121.8746,0.29
43.2213,-121.8238,0.26
43.2325,-121.773,0.23
43.2436,-121.7221,0.26
43.2547,-121.6713,0.28
43.2658,-121.6204,0.29
43.2769,-121.5695,0.31
43.2879,-121.5185,0.25
43.2989,-121.4675,0.25
43.3098,-121.4165,0.25
43.3207,-121.3655,0.21
43.3316,-121.3145,0.17
43.3425,-121.2634,0.13
43.3533,-121.2123,0.09
43.3641,-121.1612,0.07
43.3748,-121.11,0.06
43.3856,-121.0588,0.05
43.3963,-121.0076,0.01
43.4069,-120.9564,0.01
43.4176,-120.9051,0.01
43.4282,-120.8538,0.01
43.4387,-120.8025,0.01
43.4492,-120.7512,0.01
43.4597,-120.6998,0.01
43.4702,-120.6484,0.01
43.4806,-120.597,0.05
43.491,-120.5456,0.05
43.5014,-120.4941,0.05
43.5118,-120.4426,0.06
43.5221,-120.3911,0.06
43.5323,-120.3395,0.06
43.5426,-120.288,0.06
43.5528,-120.2364,0.06
43.5629,-120.1847,0.04
43.5731,-120.1331,0.04
43.5832,-120.0814,0.04
43.5933,-120.0297,0.04
43.6033,-119.978,0.07
43.6133,-119.9262,0.08
43.6233,-119.8745,0.09
43.6332,-119.8227,0.09
43.6431,-119.7708,0.09
43.653,-119.719,0.08
43.6628,-119.6671,0.08
43.6726,-119.6152,0.09
43.6824,-119.5633,0.11
43.6922,-119.5114,0.1
43.7019,-119.4594,0.11
43.7115,-119.4074,0.13
43.7212,-119.3554,0.12
43.7308,-119.3033,0.1
43.7404,-119.2513,0.1
43.7499,-119.1992,0.08
43.7594,-119.1471,0.08
43.7689,-119.0949,0.07
43.7783,-119.0428,0.01
43.7877,-118.9906,0.01
43.7971,-118.9384,0.02
43.8064,-118.8861,0.03
43.8157,-118.8339,0.04
43.825,-118.7816,0.05
43.8342,-118.7293,0.05
43.8434,-118.677,0.05
43.8526,-118.6246,0.04
43.8618,-118.5722,0.05
43.8709,-118.5198,0.06
43.8799,-118.4674,0.08
43.889,-118.415,0.08
43.898,-118.3625,0.07
43.9069,-118.31,0.07
43.9159,-118.2575,0.09
43.9247,-118.205,0.08
43.9336,-118.1524,0.07
43.9424,-118.0998,0.08
43.9512,-118.0472,0.07
43.96,-117.9946,0.06
43.9687,-117.942,0.07
43.9774,-117.8893,0.06
43.9861,-117.8366,0.07
43.9947,-117.7839,0.07
44.0033,-117.7312,0.07
44.0118,-117.6784,0.07
44.0204,-117.6256,0.08
44.0288,-117.5728,0.08
44.0373,-117.52,0.09
44.0457,-117.4672,0.09
44.0541,-117.4143,0.09
44.0624,-117.3614,0.1
44.0708,-117.3085,0.09
44.079,-117.2556,0.09
44.0873,-117.2026,0.09
44.0955,-117.1496,0.08
44.1037,-117.0967,0.07
44.1118,-117.0436,0.06
44.1199,-116.9906,0.06
44.128,-116.9375,0.06
44.136,-116.8845,0.07
44.144,-116.8314,0.07
44.152,-116.7783,0.08
44.1599,-116.7251,0.09
44.1678,-116.672,0.08
44.1757,-116.6188,0.06
44.1835,-116.5656,0.11
44.1913,-116.5124,0.12
44.199,-116.4591,0.12
44.2068,-116.4059,0.13
44.2145,-116.3526,0.15
44.2221,-116.2993,0.13
44.2297,-116.246,0.16
44.2373,-116.1926,0.18
44.2448,-116.1393,0.18
44.2524,-116.0859,0.19
44.2598,-116.0325,0.18
44.2673,-115.9791,0.17
44.2747,-115.9256,0.16
44.282,-115.8722,0.16
44.2894,-115.8187,0.23
44.2967,-115.7652,0.28
44.3039,-115.7117,0.23
44.3112,-115.6581,0.23
44.3184,-115.6046,0.28
44.3255,-115.551,0.38
44.3326,-115.4974,0.37
44.3397,-115.4438,0.37
44.3468,-115.3902,0.47
44.3538,-115.3366,0.6
44.3608,-115.2829,0.67
44.3677,-115.2292,0.72
44.3746,-115.1755,0.73
44.3815,-115.1218,0.8
44.3883,-115.0681,0.93
44.3951,-115.0143,0.93
44.4019,-114.9605,1.17
44.4086,-114.9067,1.16
44.4153,-114.8529,0.78
44.422,-114.7991,0.78
44.4286,-114.7453,0.76
44.4352,-114.6914,0.74
44.4417,-114.6375,0.47
44.4483,-114.5836,0.58
44.4547,-114.5297,0.41
44.4612,-114.4758,0.4
44.4676,-114.4219,0.41
44.474,-114.3679,0.35
44.4803,-114.3139,0.2
44.4866,-114.2599,0.1
44.4929,-114.2059,0.06
44.4991,-114.1519,0.07
44.5053,-114.0978,0.18
44.5114,-114.0438,0.37
44.5175,-113.9897,0.28
44.5236,-113.9356,0.22
44.5297,-113.8815,0.2
44.5357,-113.8274,0.2
44.5417,-113.7732,0.25
44.5476,-113.7191,0.47
44.5535,-113.6649,0.6
44.5594,-113.6107,0.77
44.5652,-113.5565,0.8
44.571,-113.5023,0.6
44.5767,-113.4481,0.37
44.5825,-113.3938,0.26
44.5882,-113.3395,0.16
44.5938,-113.2853,0.14
44.5994,-113.231,0.14
44.605,-113.1767,0.17
44.6105,-113.1223,0.18
44.616,-113.068,0.04
44.6215,-113.0136,0.02
44.6269,-112.9593,0.01
44.643,-112.7961,0.01
44.6483,-112.7417,0
44.6535,-112.6872,0
44.6587,-112.6328,0
44.6741,-112.4693,0.01
44.6792,-112.4148,0.03
44.6842,-112.3603,0.03
44.6892,-112.3058,0.05
44.6942,-112.2512,0.04
44.6991,-112.1966,0.04
44.704,-112.1421,0.03
44.7088,-112.0875,0.05
44.7136,-112.0329,0.05
44.7184,-111.9783,0.04
44.7231,-111.9236,0.04
44.7278,-111.869,0.01
44.7325,-111.8144,0
44.7371,-111.7597,0.05
44.7417,-111.705,0.13
44.7462,-111.6503,0.13
44.7507,-111.5956,0.14
44.7552,-111.5409,0.22
44.7596,-111.4862,0.41
44.764,-111.4314,0.56
44.7684,-111.3767,0.52
44.7727,-111.3219,0.38
44.777,-111.2672,0.25
44.7813,-111.2124,0.25
44.7855,-111.1576,0.28
44.7897,-111.1028,0.3
44.7938,-111.048,0.36
44.7979,-110.9931,0.43
44.802,-110.9383,0.57
44.806,-110.8834,0.56
44.81,-110.8286,0.48
44.8139,-110.7737,0.38
44.8179,-110.7188,0.34
44.8217,-110.6639,0.29
44.8256,-110.609,0.26
44.8294,-110.5541,0.29
44.8332,-110.4992,0.25
44.8369,-110.4443,0.22
44.8406,-110.3893,0.17
44.8442,-110.3344,0.19
44.8479,-110.2794,0.21
44.8515,-110.2244,0.2
44.855,-110.1694,0.13
44.8585,-110.1144,0.1
44.862,-110.0594,0.13
44.8654,-110.0044,0.19
44.8688,-109.9494,0.21
44.8722,-109.8944,0.17
44.8755,-109.8393,0.22
44.8788,-109.7843,0.15
44.882,-109.7292,0.11
44.8852,-109.6742,0.12
44.8884,-109.6191,0.17
44.8915,-109.564,0.17
44.8946,-109.5089,0.22
44.8977,-109.4538,0.31
44.9007,-109.3987,0.25
44.9037,-109.3436,0.04
44.9598,-108.1292,0.01
44.962,-108.0739,0.01
44.964,-108.0186,0.01
44.9661,-107.9633,0.07
44.9681,-107.908,0.08
44.9701,-107.8527,0.08
44.972,-107.7974,0.07
44.9739,-107.7421,0.06
44.9757,-107.6868,0.07
44.9776,-107.6315,0.08
44.9793,-107.5762,0.05
44.9811,-107.5208,0.04
41.6297,-82.1973,0
41.6149,-82.1502,0
41.1109,-80.6145,0
41.0952,-80.5686,0
41.0795,-80.5226,0
41.0637,-80.4767,0.01
41.0479,-80.4309,0.01
41.0321,-80.385,0.01
41.0162,-80.3392,0.01
41.0003,-80.2935,0.01
40.9844,-80.2477,0.02
40.9685,-80.202,0.02
40.9526,-80.1563,0.02
40.9366,-80.1107,0.02
40.9206,-80.0651,0.01
40.9046,-80.0195,0.01
40.8885,-79.974,0.01
40.8724,-79.9285,0.01
40.8563,-79.883,0.16
40.8402,-79.8376,0.07
40.824,-79.7922,0.04
40.8079,-79.7468,0.03
40.7917,-79.7015,0.02
40.7754,-79.6562,0.01
40.7592,-79.6109,0.02
40.7429,-79.5657,0.02
40.7266,-79.5205,0.02
40.7103,-79.4754,0.02
40.6939,-79.4302,0.03
40.6775,-79.3851,0.03
40.6611,-79.3401,0.04
40.6447,-79.295,0.04
40.6283,-79.2501,0.05
40.6118,-79.2051,0.07
40.5953,-79.1602,0.09
40.5788,-79.1153,0.1
40.5622,-79.0704,0.1
40.5456,-79.0256,0.11
40.529,-78.9808,0.12
40.5124,-78.9361,0.13
40.4958,-78.8913,0.14
40.4791,-78.8467,0.13
40.4624,-78.802,0.13
40.4457,-78.7574,0.12
40.4289,-78.7128,0.11
40.4122,-78.6683,0.1
40.3954,-78.6237,0.09
40.3785,-78.5793,0.16
40.3617,-78.5348,0.09
40.3448,-78.4904,0.11
40.328,-78.446,0.12
40.311,-78.4017,0.12
40.2941,-78.3574,0.09
40.2771,-78.3131,0.09
40.2602,-78.2689,0.13
40.2432,-78.2247,0.13
40.2261,-78.1805,0.16
40.2091,-78.1364,0.17
40.192,-78.0923,0.17
40.1749,-78.0482,0.14
40.1578,-78.0042,0.13
40.1406,-77.9602,0.13
40.1234,-77.9162,0.14
40.1062,-77.8723,0.14
40.089,-77.8284,0.14
40.0718,-77.7845,0.13
40.0545,-77.7407,0.09
40.0372,-77.6969,0.13
40.0199,-77.6531,0.2
40.0026,-77.6094,0.21
39.9852,-77.5657,0.2
39.9678,-77.5221,0.22
39.9504,-77.4785,0.22
39.933,-77.4349,0.26
39.9156,-77.3913,0.25
39.8981,-77.3478,0.26
39.8806,-77.3043,0.3
39.8631,-77.2609,0.33
39.8455,-77.2175,0.33
39.828,-77.1741,0.3
39.8104,-77.1308,0.3
39.7928,-77.0874,0.31
39.7751,-77.0442,0.29
39.7575,-77.0009,0.29
39.7398,-76.9577,0.29
39.7221,-76.9146,0.3
39.7044,-76.8714,0.31
39.6866,-76.8283,0.3
39.6689,-76.7853,0.32
39.6511,-76.7422,0.35
39.6333,-76.6992,0.36
39.6154,-76.6563,0.37
39.5976,-76.6134,0.38
39.5797,-76.5705,0.4
39.5618,-76.5276,0.42
39.5439,-76.4848,0.43
39.5259,-76.442,0.41
39.508,-76.3993,0.39
39.49,-76.3565,0.36
39.472,-76.3139,0.35
39.4539,-76.2712,0.3
39.4359,-76.2286,0.26
39.4178,-76.186,0.3
39.3997,-76.1435,0.33
39.3816,-76.101,0.35
39.3635,-76.0585,0.36
39.3453,-76.016,0.37
39.3271,-75.9736,0.39
39.3089,-75.9313,0.43
39.2907,-75.8889,0.47
39.2724,-75.8466,0.48
39.2542,-75.8044,0.49
39.2359,-75.7621,0.5
39.2176,-75.72,0.55
39.1992,-75.6778,0.59
39.1809,-75.6357,0.7
39.1625,-75.5936,0.81
39.1441,-75.5515,0.82
39.1257,-75.5095,0.8
39.1072,-75.4675,0.79
39.0888,-75.4256,0.88
39.0703,-75.3836,0.9
39.0518,-75.3418,1.19
39.0333,-75.2999,1.22
39.0147,-75.2581,1.24
38.9962,-75.2163,1.25
38.9776,-75.1746,1.24
38.959,-75.1329,1.48
38.9404,-75.0912,1.68
38.9217,-75.0496,1.68
38.903,-75.008,1.68
38.8843,-74.9664,1.63
38.8656,-74.9249,1.61
38.8469,-74.8834,1.62
42.6077,-124.543,0.67
42.6205,-124.4937,0.67
42.6333,-124.4444,0.68
42.6461,-124.395,1.08
42.6589,-124.3456,1.5
42.6717,-124.2962,1.47
42.6844,-124.2468,1.57
42.697,-124.1973,1.42
42.7097,-124.1478,1.33
42.7223,-124.0983,0.94
42.7349,-124.0487,0.85
42.7475,-123.9991,0.84
42.76,-123.9495,0.9
42.7725,-123.8998,0.93
42.785,-123.8501,0.73
42.7974,-123.8004,0.59
42.8098,-123.7507,0.48
42.8222,-123.7009,0.44
42.8345,-123.6511,0.43
42.8468,-123.6013,0.42
42.8591,-123.5514,0.41
42.8714,-123.5015,0.41
42.8836,-123.4516,0.38
42.8958,-123.4016,0.35
42.908,-123.3517,0.34
42.9201,-123.3017,0.33
42.9322,-123.2516,0.3
42.9443,-123.2016,0.31
42.9563,-123.1515,0.31
42.9683,-123.1014,0.33
42.9803,-123.0512,0.36
42.9922,-123.001,0.36
43.0041,-122.9508,0.38
43.016,-122.9006,0.33
43.0279,-122.8503,0.32
43.0397,-122.8,0.31
43.0515,-122.7497,0.31
43.0632,-122.6994,0.3
43.075,-122.649,0.31
43.0867,-122.5986,0.35
43.0983,-122.5481,0.37
43.11,-122.4977,0.46
43.1216,-122.4472,0.47
43.1331,-122.3967,0.44
43.1447,-122.3461,0.43
43.1562,-122.2956,0.44
43.1677,-122.245,0.41
43.1791,-122.1943,0.39
43.1905,-122.1437,0.38
43.2019,-122.093,0.42
43.2132,-122.0423,0.45
43.2246,-121.9915,0.44
43.2358,-121.9408,0.37
43.2471,-121.89,0.36
43.2583,-121.8391,0.3
43.2695,-121.7883,0.19
43.2807,-121.7374,0.24
43.2918,-121.6865,0.3
43.3029,-121.6356,0.3
43.3139,-121.5846,0.31
43.325,-121.5336,0.27
43.336,-121.4826,0.28
43.3469,-121.4316,0.26
43.3579,-121.3805,0.2
43.3688,-121.3294,0.15
43.3796,-121.2783,0.11
43.3905,-121.2272,0.1
43.4013,-121.176,0.02
43.412,-121.1248,0.02
43.4228,-121.0736,0.02
43.4335,-121.0223,0.01
43.4442,-120.971,0.01
43.4548,-120.9197,0.01
43.4654,-120.8684,0.01
43.476,-120.8171,0.01
43.4865,-120.7657,0.01
43.497,-120.7143,0.01
43.5075,-120.6628,0.01
43.518,-120.6114,0.01
43.5284,-120.5599,0.02
43.5388,-120.5084,0.02
43.5491,-120.4568,0.02
43.5594,-120.4053,0.02
43.5697,-120.3537,0.03
43.58,-120.3021,0.03
43.5902,-120.2504,0.04
43.6004,-120.1988,0.04
43.6105,-120.1471,0.04
43.6206,-120.0954,0.04
43.6307,-120.0436,0.04
43.6408,-119.9918,0.07
43.6508,-119.9401,0.07
43.6608,-119.8882,0.08
43.6707,-119.8364,0.1
43.6806,-119.7845,0.1
43.6905,-119.7326,0.08
43.7004,-119.6807,0.08
43.7102,-119.6288,0.08
43.72,-119.5768,0.1
43.7297,-119.5248,0.11
43.7394,-119.4728,0.13
43.7491,-119.4208,0.14
43.7588,-119.3687,0.11
43.7684,-119.3166,0.09
43.778,-119.2645,0.09
43.7875,-119.2124,0.07
43.7971,-119.1602,0.02
43.8065,-119.108,0.02
43.816,-119.0558,0.02
43.8254,-119.0036,0.02
43.8348,-118.9513,0.02
43.8441,-118.8991,0.03
43.8535,-118.8468,0.04
43.8627,-118.7944,0.05
43.872,-118.7421,0.06
43.8812,-118.6897,0.05
43.8904,-118.6373,0.05
43.8995,-118.5849,0.05
43.9086,-118.5325,0.07
43.9177,-118.48,0.1
43.9268,-118.4275,0.1
43.9358,-118.375,0.09
43.9447,-118.3225,0.08
43.9537,-118.2699,0.09
43.9626,-118.2173,0.08
43.9715,-118.1647,0.07
43.9803,-118.1121,0.07
43.9891,-118.0594,0.07
43.9979,-118.0068,0.06
44.0066,-117.9541,0.06
44.0153,-117.9014,0.06
44.024,-117.8486,0.06
44.0326,-117.7959,0.07
44.0412,-117.7431,0.07
44.0498,-117.6903,0.07
44.0583,-117.6375,0.08
44.0668,-117.5846,0.09
44.0753,-117.5317,0.08
44.0837,-117.4789,0.09
44.0921,-117.4259,0.09
44.1005,-117.373,0.09
44.1088,-117.3201,0.09
44.1171,-117.2671,0.09
44.1253,-117.2141,0.09
44.1335,-117.1611,0.08
44.1417,-117.108,0.08
44.1499,-117.055,0.07
44.158,-117.0019,0.06
44.1661,-116.9488,0.06
44.1741,-116.8956,0.06
44.1821,-116.8425,0.07
44.1901,-116.7893,0.07
44.198,-116.7362,0.07
44.206,-116.6829,0.08
44.2138,-116.6297,0.1
44.2217,-116.5765,0.11
44.2295,-116.5232,0.14
44.2372,-116.4699,0.14
44.245,-116.4166,0.14
44.2526,-116.3633,0.15
44.2603,-116.3099,0.14
44.2679,-116.2566,0.16
44.2755,-116.2032,0.21
44.2831,-116.1498,0.22
44.2906,-116.0963,0.2
44.2981,-116.0429,0.2
44.3055,-115.9894,0.2
44.3129,-115.9359,0.2
44.3203,-115.8824,0.18
44.3277,-115.8289,0.19
44.335,-115.7754,0.23
44.3422,-115.7218,0.27
44.3495,-115.6682,0.21
44.3567,-115.6146,0.3
44.3639,-115.561,0.38
44.371,-115.5074,0.39
44.3781,-115.4537,0.39
44.3851,-115.4,0.45
44.3922,-115.3463,0.53
44.3991,-115.2926,0.62
44.4061,-115.2389,0.8
44.413,-115.1852,0.69
44.4199,-115.1314,0.81
44.4267,-115.0776,0.87
44.4336,-115.0238,0.88
44.4403,-114.97,1.09
44.4471,-114.9161,1.26
44.4538,-114.8623,1.09
44.4604,-114.8084,0.67
44.4671,-114.7545,0.92
44.4737,-114.7006,0.8
44.4802,-114.6467,0.69
44.4867,-114.5928,0.33
44.4932,-114.5388,0.37
44.4997,-114.4848,0.38
44.5061,-114.4308,0.44
44.5125,-114.3768,0.34
44.5188,-114.3228,0.17
44.5251,-114.2687,0.09
44.5314,-114.2147,0.05
44.5376,-114.1606,0.09
44.5438,-114.1065,0.29
44.55,-114.0524,0.32
44.5561,-113.9983,0.21
44.5622,-113.9441,0.19
44.5683,-113.89,0.19
44.5743,-113.8358,0.23
44.5803,-113.7816,0.32
44.5862,-113.7274,0.62
44.5921,-113.6732,0.6
44.598,-113.6189,0.68
44.6038,-113.5647,0.66
44.6096,-113.5104,0.53
44.6154,-113.4561,0.31
44.6211,-113.4018,0.22
44.6268,-113.3475,0.14
44.6325,-113.2932,0.12
44.6381,-113.2388,0.12
44.6437,-113.1845,0.14
44.6492,-113.1301,0.14
44.6547,-113.0757,0.18
44.6602,-113.0213,0.02
44.6656,-112.9669,0.01
44.6764,-112.858,0
44.687,-112.7491,0
44.6923,-112.6946,0
44.6975,-112.6401,0
44.7129,-112.4765,0
44.718,-112.4219,0.01
44.723,-112.3673,0.01
44.728,-112.3128,0.03
44.733,-112.2582,0.03
44.7379,-112.2035,0.03
44.7428,-112.1489,0.02
44.7476,-112.0943,0.04
44.7524,-112.0396,0
44.7572,-111.985,0.01
44.7619,-111.9303,0.04
44.7666,-111.8756,0.05
44.7713,-111.8209,0.06
44.7759,-111.7662,0.08
44.7805,-111.7114,0.1
44.7851,-111.6567,0.13
44.7896,-111.602,0.11
44.7941,-111.5472,0.17
44.7985,-111.4924,0.2
44.8029,-111.4376,0.51
44.8073,-111.3828,0.45
44.8116,-111.328,0.39
44.8159,-111.2732,0.22
44.8202,-111.2184,0.22
44.8244,-111.1635,0.24
44.8286,-111.1086,0.33
44.8327,-111.0538,0.46
44.8368,-110.9989,0.55
44.8409,-110.944,0.63
44.8449,-110.8891,0.56
44.8489,-110.8342,0.42
44.8529,-110.7793,0.36
44.8568,-110.7243,0.3
44.8607,-110.6694,0.25
44.8645,-110.6144,0.28
44.8684,-110.5595,0.22
44.8721,-110.5045,0.18
44.8759,-110.4495,0.16
44.8796,-110.3945,0.14
44.8832,-110.3395,0.2
44.8868,-110.2845,0.22
44.8904,-110.2295,0.12
44.894,-110.1744,0.1
44.8975,-110.1194,0.18
44.901,-110.0643,0.14
44.9044,-110.0092,0.19
44.9078,-109.9542,0.24
44.9112,-109.8991,0.2
44.9145,-109.844,0.13
44.9178,-109.7889,0.17
44.921,-109.7338,0.13
44.9242,-109.6787,0.12
44.9274,-109.6235,0.15
44.9306,-109.5684,0.19
44.9337,-109.5133,0.31
44.9367,-109.4581,0.3
44.9397,-109.4029,0.27
44.9427,-109.3478,0.15
44.9457,-109.2926,0.04
44.9924,-108.2981,0
44.9946,-108.2428,0
45.0052,-107.9662,0.06
45.0072,-107.9108,0.08
45.0092,-107.8555,0.07
45.0111,-107.8001,0.06
45.013,-107.7448,0.07
45.0149,-107.6894,0.06
45.0167,-107.634,0.05
45.0185,-107.5786,0.04
45.0202,-107.5233,0.04
41.6501,-82.1304,0
41.6204,-82.0362,0
41.1613,-80.6397,0
41.1456,-80.5937,0
41.1298,-80.5477,0.01
41.1141,-80.5017,0.01
41.0983,-80.4558,0.01
41.0825,-80.4099,0.01
41.0666,-80.364,0.01
41.0508,-80.3182,0.01
41.0349,-80.2724,0.02
41.019,-80.2266,0.02
41.003,-80.1809,0.02
40.987,-80.1352,0.02
40.971,-80.0895,0.02
40.955,-80.0439,0.02
40.939,-79.9983,0.01
40.9229,-79.9527,0.01
40.9068,-79.9072,0.02
40.8907,-79.8617,0.04
40.8746,-79.8162,0.04
40.8584,-79.7708,0.02
40.8422,-79.7254,0.02
40.826,-79.6801,0.01
40.8097,-79.6347,0.01
40.7935,-79.5895,0.01
40.7772,-79.5442,0.01
40.7608,-79.499,0.01
40.7445,-79.4538,0.02
40.7281,-79.4086,0.02
40.7117,-79.3635,0.02
40.6953,-79.3184,0.02
40.6789,-79.2734,0.03
40.6624,-79.2283,0.04
40.6459,-79.1834,0.04
40.6294,-79.1384,0.05
40.6128,-79.0935,0.06
40.5963,-79.0486,0.07
40.5797,-79.0038,0.08
40.5631,-78.9589,0.09
40.5464,-78.9142,0.12
40.5298,-78.8694,0.13
40.5131,-78.8247,0.13
40.4964,-78.78,0.12
40.4796,-78.7354,0.13
40.4629,-78.6908,0.12
40.4461,-78.6462,0.11
40.4293,-78.6017,0.1
40.4124,-78.5572,0.09
40.3956,-78.5127,0.11
40.3787,-78.4683,0.11
40.3618,-78.4239,0.09
40.3448,-78.3795,0.1
40.3279,-78.3351,0.1
40.3109,-78.2909,0.11
40.2939,-78.2466,0.14
40.2769,-78.2024,0.15
40.2598,-78.1582,0.17
40.2428,-78.114,0.17
40.2257,-78.0699,0.18
40.2085,-78.0258,0.17
40.1914,-77.9817,0.14
40.1742,-77.9377,0.13
40.157,-77.8937,0.12
40.1398,-77.8498,0.13
40.1226,-77.8058,0.14
40.1053,-77.762,0.12
40.0881,-77.7181,0.1
40.0707,-77.6743,0.16
40.0534,-77.6305,0.18
40.0361,-77.5868,0.2
40.0187,-77.543,0.19
40.0013,-77.4994,0.23
39.9839,-77.4557,0.21
39.9664,-77.4121,0.25
39.9489,-77.3685,0.26
39.9315,-77.325,0.28
39.9139,-77.2815,0.28
39.8964,-77.238,0.33
39.8788,-77.1946,0.35
39.8613,-77.1512,0.33
39.8437,-77.1078,0.31
39.826,-77.0645,0.31
39.8084,-77.0212,0.29
39.7907,-76.9779,0.29
39.773,-76.9347,0.27
39.7553,-76.8915,0.31
39.7376,-76.8484,0.31
39.7198,-76.8052,0.32
39.702,-76.7622,0.33
39.6842,-76.7191,0.35
39.6664,-76.6761,0.36
39.6485,-76.6331,0.37
39.6306,-76.5902,0.38
39.6127,-76.5472,0.37
39.5948,-76.5044,0.39
39.5769,-76.4615,0.4
39.5589,-76.4187,0.39
39.5409,-76.3759,0.37
39.5229,-76.3332,0.36
39.5049,-76.2905,0.34
39.4869,-76.2478,0.3
39.4688,-76.2052,0.27
39.4507,-76.1626,0.3
39.4326,-76.12,0.31
39.4144,-76.0775,0.34
39.3963,-76.035,0.34
39.3781,-75.9925,0.33
39.3599,-75.9501,0.36
39.3417,-75.9077,0.38
39.3234,-75.8654,0.43
39.3052,-75.823,0.46
39.2869,-75.7808,0.48
39.2686,-75.7385,0.48
39.2502,-75.6963,0.5
39.2319,-75.6541,0.53
39.2135,-75.612,0.59
39.1951,-75.5698,0.64
39.1767,-75.5278,0.68
39.1583,-75.4857,0.63
39.1398,-75.4437,0.37
39.1213,-75.4017,0.7
39.1028,-75.3598,0.79
39.0843,-75.3179,1.23
39.0658,-75.276,1.3
39.0472,-75.2342,1.34
39.0286,-75.1924,1.3
39.01,-75.1506,1.23
38.9914,-75.1089,1.49
38.9728,-75.0672,1.61
38.9541,-75.0256,1.62
38.9354,-74.9839,1.58
38.9167,-74.9424,1.55
38.898,-74.9008,1.54
38.8792,-74.8593,1.52
38.8604,-74.8178,1.3
42.6439,-124.5605,0.66
42.6568,-124.5112,0.66
42.6697,-124.4618,0.7
42.6825,-124.4124,1.11
42.6953,-124.363,1.49
42.708,-124.3135,1.32
42.7207,-124.2641,1.34
42.7334,-124.2145,1.32
42.7461,-124.165,1.37
42.7587,-124.1154,0.95
42.7713,-124.0658,0.81
42.7839,-124.0162,0.8
42.7964,-123.9665,0.8
42.809,-123.9168,0.87
42.8214,-123.8671,0.73
42.8339,-123.8174,0.54
42.8463,-123.7676,0.43
42.8587,-123.7178,0.43
42.8711,-123.6679,0.46
42.8834,-123.6181,0.41
